code,name,lat,lon
FABX,Beatrix Airport,-28.245001,26.7719
FABZ,Bizana Airport,-30.8603,29.863899
FACA,Monte Carlo Airport,-28.799999,27.417
FACB,Colesberg Airport,-30.7339,25.065001
FACE,Ceres Airport,-33.353001,19.311399
FACH,Cookhouse Airport,-32.744701,25.796301
FACI,Citrusdal Airport,-32.617699,19.0054
FACK,Christiana Airport,-27.877701,25.201799
FACR,Carltonville Airport,-26.366667,27.346666
FACW,Clanwilliam Airport,-32.183102,18.888599
FACX,Cathcart Airport,-32.287102,27.1388
FACY,Stilbaai Airport,-34.351799,21.424801
FADD,Dundee Airport,-28.1831,30.2225
FADE,Delmas Airport,-26.141666,28.691668
FADG,Dordrecht Airport,-31.383333,27.033333
FADH,Durnacol Airport,-28.046101,30.006399
FADK,Mubatuba Airport,-28.368401,32.2481
FADM,Kokstad Airport,-30.556499,29.408199
FADN,Durban International Airport,-29.9701,30.9505
FADP,Darlington Dam Lodge Airport,-33.183201,25.193199
FADQ,Zulu Inyala Airport,-27.8494,32.3097
FADR,Dunnottar Airfield,-26.354316,28.466791
FADS,De Doorns Airport,-33.455557,19.684493
FADU,Walkersons Field,-25.36278,30.18778
FADV,Devon Airport,-26.358999,28.7897
FADX,Delta 200 Airstrip,-33.649494,18.47188
FADY,De Aar Military Airport,-30.636509,23.919725
FADZ,Drakensberg Gardens Airport,-29.75,29.25
FAED,Edenburg Airport,-29.75,25.9
FAEG,Egnep Airport,-24.566999,30.316999
FAER,Ellisras Matimba Airport,-23.7267,27.688299
FAES,Eshowe Airport,-28.880199,31.454901
FAET,Elliot Airport,-31.3069,27.849501
FAFF,Frankfort Airport,-27.2854,28.515301
FAFG,Flamingo Vlei Airport,-30.490999,21.1217
FAFR,Fraserburg Airport,-31.933901,21.502501
FAFU,Fraaiuitzicht Airport,-27.316999,27.25
FAGA,Grange Airport,-30.267,29.966999
FAGH,Glen Grey Airport,-28.833334,29.466667
FAGI,Giyani Airport,-23.2833,30.65
FAGJ,Gifvlei Airport,-30.383301,20.0333
FAGO,Gowrie Airport,-24.737165,31.560287
FAGS,Giants Castle Airport,-29.269699,29.566099
FAGV,Gravelotte Airport,-23.9167,30.700001
FAGW,Magwa Airport,-31.393942,29.69347
FAHB,Hartebeespoortdam Airport,-24.502399,28.0791
FAHD,Humansdorp Airport,-34.036598,24.7889
FAHE,Pullenshope Hendrina Airport,-25.9778,29.6189
FAHF,Henrys Flats Airport,-33.046101,25.7169
FAHH,Hibberdene Airport,-30.629999,30.52
FAHK,Haakdoornboom Airport,-25.5872,28.115801
FAHM,Hermanus Airport,-34.400002,19.200001
FAHO,Heilbron Airport,-27.278601,27.9956
FAHP,Hoopstad Airport,-27.821699,25.916901
FAHT,Hoedspruit Airport,-24.3517,30.9494
FAIA,Itala Airport,-27.4867,31.171101
FAID,Idutywa Airport,-32.099998,28.3167
FAIO,Odi Airport,-25.549999,27.933001
FAIS,Isithebe Airport,-29.105556,31.407499
FAIV,Ingwavuma Airport,-27.1171,32.008701
FAIW,Indwe Airport,-31.483334,27.35
FAJF,Jagersfontain Airport,-29.762501,25.433001
FAJP,Joubertina Airport,-33.8312,23.830099
FAJV,Jansenville Airport,-32.939098,24.6707
FAKA,Kagga Kamma Airport,-32.746994,19.562099
FAKB,Kosibaai Airport,-27.033333,32.75
FAKE,Keimouth Airport,-32.700001,28.35
FAKF,Koffee Bay Airport,-31.9639,29.149099
FAKG,Komati Power Station Airport,-26.0933,29.455601
FAKH,Kenhardt Airport,-29.3267,21.188601
FAKI,Kobb Inn Airport,-32.433799,28.683467
FAKK,Kakamas Airport,-28.799999,20.632999
FAKL,Kriel Airport,-26.251101,29.1947
FAKO,Komga Airport,-32.5928,27.875799
FAKP,Komatipoort Airport,-25.4403,31.93
FAKV,Koffyfontein Min Airport,-29.4394,24.9886
FAKW,Kareedouw Airport,-33.966667,24.299999
FAKX,Kenton on Sea Airport,-33.6693,26.630899
FALB,Ladybrand Af Airport,-29.181101,27.4536
FALC,Lime Acres Finsch Mine Airport,-28.3601,23.4391
FALD,Londolozi Airport,-24.7502,31.4757
FALF,Loeriesfontein Airport,-30.906401,19.425301
FALH,Lohathla Military Airport,-28.0368,23.0987
FALK,Lusikisiki Airport,-31.366699,29.5833
FALQ,El Mirador Airport,-28.986111,29.479723
FALR,Steytlerville Airport,-33.337002,24.3214
FALS,Somersveld Airport,-33.246227,18.479998
FAMA,Matatiele Airport,-30.322201,28.794201
FAMF,Malabar Airport,-29.0119,23.847401
FAMH,Musina(Messina) Airport,-22.356001,29.9862
FAMK,Mafeking Airport,-25.816668,25.616667
FAML,Manyani Game Lodge Airport,-25.8167,25.7167
FAMP,Madimbo Airport,-22.374701,30.881599
FAMQ,Maclear Airport,-31.0833,28.3764
FAMT,Molteno Airport,-31.389601,26.3484
FAMX,Mbazwana Airport,-27.4814,32.593899
FAMY,Malmesbury Airport,-33.461899,18.7008
FAMZ,Msauli Airport,-26.049999,31.017
FANA,Nongoma Airport,-27.914,31.6562
FANG,Ngala Airport,-24.3878,31.3258
FANH,New Hanover Airport,-29.356001,30.5184
FANL,New Largo Airport,-25.9785,28.9844
FANV,Nieuwoudtville Airfield,-31.35,19.116667
FAOD,Odendaalsrus Airport,-27.871,26.693399
FAOF,Jack Duvenhage Airport,-27.9617,22.7166
FAOL,Othawa Airport,-24.733,31.4
FAON,Ornate Lake St L Airport,-28.044901,32.4254
FAOT,Ottosdal Airport,-26.7983,26.000299
FAOY,Orkney Airport,-26.9839,26.6514
FAPC,Prince Albert Airport,-33.202499,22.0322
FAPD,Pofadder Airport,-29.141701,19.413099
FAPJ,Port St Johns Airport,-31.6059,29.5198
FAPQ,Punda Maria(Malia) Airport,-22.77,31.0108
FAPU,Paarl East Airport,-33.710767,19.024389
FAPV,Petrusville Airport,-30.0818,24.6796
FAPW,Pietersrus Airport,-26.6061,29.329201
FAQF,Pomfret Airport,-25.8477,23.5373
FAQR,Potgietersrus Airport,-24.233334,28.983334
FARD,Riversdale Airport,-34.111698,21.2628
FARM,Richmond Airport,-31.4235,23.978201
FARO,Rooiberg Airport,-24.777789,27.752336
FARZ,Reitz Airport,-22.784201,28.4303
FASA,Sani Pass Airport,-29.6572,29.447701
FASJ,Saffier Airport,-26.76,27.76
FASL,Sutherland Airport,-32.488201,20.6971
FASM,Siteka Airport,-29.325001,30.1492
FASN,Senekal Airport,-28.312201,27.646099
FASR,Standerton Airport,-26.927,29.209999
FAST,Somerset East Airport,-32.750198,25.594999
FASU,Sace Airport,-25.9569,29.2117
FASY,Syferfontein Airport,-26.349199,27.7794
FATB,Thorny Bush Game Lodge Airport,-24.414722,31.165001
FATH,Thohoyandou Airport,-23.0769,30.3836
FATI,Thabazimbi Airport,-24.576085,27.419686
FATK,Tsitsikama Fly Airport,-34.084702,24.2897
FATM,Stutterheim Airport,-32.566666,27.450001
FATN,Thaba Nchu Tar Airport,-29.317801,26.8228
FATR,Trennery's Airport,-32.638599,28.424299
FAUB,Underberg Airport,-29.788401,29.498301
FAUC,Ulco Airport,-28.3545,24.229099
FAUG,Ugie Airport,-31.219999,28.209999
FAUR,Utrecht Airport,-27.6805,30.316799
FAVA,Vaalputs Airport,-30.134199,18.526699
FAVD,Vrede Airport,-27.4403,29.153099
FAVE,Ventersdorp Airport,-26.3009,26.814199
FAVF,Verborgenfontei Airport,-31.1658,23.809401
FAVI,Von Abo's Villa Airport,-27.6106,26.6835
FAVP,Vanderbijlpark Airport,-26.6903,27.7771
FAVS,Vastrap Airport,-27.841389,21.634167
FAVU,Volksrust Airport,-27.3769,29.860001
FAVY,Vryheid Airport,-27.7869,30.7964
FAWD,Wolmeransstad Airport,-27.17,25.98
FAWN,Winburg Airport,-28.5,27.016666
FAWO,Willowmore Airport,-33.263302,23.490601
FAWP,Wepener Airport,-29.742399,27.0226
FAWR,Wavecrest Airport,-32.589699,28.519199
FAWS,Wesselbronn Af Airport,-27.846701,26.350599
FAWT,Cape Blue Mine Airport,-29.333334,22.283333
FAZA,Zastron Airport,-30.299999,27.117001
FAZP,Mazeppa Bay Airport,-32.471901,28.6528
FAZQ,Star Airport,-26.893101,27.690001
FBLO,Lobatse Airport,-25.1981,25.7139
FBMG,Machaneng Airport,-23.183001,27.466999
FBML,Molepolole Airport,-24.389444,25.498611
FBNW,Gaborone Notwane Airport,-24.683001,25.933001
FBOK,Okwa Airport,-23.083,21.882999
FBRK,Rakops Airport,-21.0,24.333
FBSR,Serowe Airport,-22.4233,26.756701
FBTE,Tshane Airport,-24.017,21.882999
FBTP,Thebephatshwa Airport,-24.2211,25.3473
FCBA,La Louila Airport,-4.083,14.233
FCBD,Djambala Airport,-2.533,14.75
FCBL,Lague Airport,-2.45,14.533
FCBM,Mouyondzi Airport,-4.014874,13.966112
FCBP,M'passa Airport,-4.367,14.15
FCBT,Loutete Airport,-4.283,13.867
FCBU,Aubeville Airport,-4.267,13.533
FCMA,Mavinza Airport,-2.45,11.65
FCMB,N'Ziba Airport,-2.717,12.533
FCMD,Sidetra Airport,-2.867,12.867
FCMF,Loufoula Airport,-3.0,12.0
FCMG,Gokango Airport,-3.033,12.133
FCMI,Irogo Airport,-2.717,11.883
FCMK,Kele Kibangou Airport,-3.317,12.617
FCML,Leboulou Airport,-2.9,12.367
FCMN,N'gongo Airport,-2.983,12.2
FCMO,Mandoro Airport,-2.65,12.883
FCMR,Marala Airport,-2.9,12.633
FCMS,Nyanga Airport,-2.867,11.95
FCMY,Legala Airport,-2.217,12.833
FCMZ,N'Zabi Airport,-3.167,12.867
FCOG,Gamboma Airport,-1.829403,15.885237
FCOK,Kelle Airport,-0.083,14.533
FCOT,Betou Airport,3.05,18.5
FCPB,Bangamba Airport,-3.683,13.2
FCPE,Leganda Airport,-3.433,12.933
FCPI,Loubetsi Airport,-3.7,12.133
FCPK,N'komo Airport,-3.917,11.383
FCPN,Noumbi Airport,-4.15,11.383
FCPO,Pemo Airport,-2.867,12.533
FCPY,Loukanyi Airport,-4.033,11.517
FDGL,Lavumisa Airport,-27.320101,31.889799
FDKB,Kubuta Airport,-26.866667,31.483334
FDNS,Nsoko Airport,-27.0333,31.933332
FDST,Siteki Airport,-26.450001,31.950001
FDTS,Tshaneni Airport,-25.983334,31.200001
FEFL,Bossembélé Airport,5.267,17.632999
FGAB,Annobón Airport,-1.410277,5.621944
FHAW,RAF Ascension Island,-7.9696,-14.3937
FIMP,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601
FIMR,Sir Charles Gaetan Duval Airport,-19.7577,63.361
FKAN,Nkongsamba Airport,4.95,9.933
FKKH,Kaélé Airport,10.0925,14.4456
FKKJ,Yagoua Airport,10.3561,15.2372
FLBA,Mbala Airport,-8.85917,31.336399
FLKJ,Kanja Airport,-16.450001,23.367001
FLKL,Kalabo Airport,-14.9983,22.645399
FLKU,Kanyau Airport,-16.5,22.417
FLMZ,Mazabuka Airport,-15.85,27.741699
FLNL,Namwala Airport,-15.765,26.4319
FM43,Antsiranana Andrakaka Airport,-12.2561,49.2542
FMBI,Betainomby Airport,-18.195801,49.348526
FMCN,Iconi Airport,-11.7108,43.2439
FMMA,Antananarivo Arivonimamo Airport,-19.028999,47.171799
FMMJ,Ambohijanahary Airport,-17.464479,48.326712
FMMP,Amparafaravola Airport,-17.654573,48.214445
FMNJ,Ambanja Airport,-13.645705,48.459427
FMNP,Mampikony Airport,-16.072269,47.644165
FN17,Cahama Airport,-16.2384,14.326
FN18,Matala Airport,-14.7275,15.014
FN19,Cabo Ledo Airport,-9.65305,13.2606
FNAM,Ambriz Airport,-7.86222,13.1161
FNCB,Camembe Airport,-8.133,14.5
FNCC,Cacolo Airport,-10.283,19.267
FNCH,Chitato Airport,-7.35889,20.804701
FNCM,Camabatela Airport,-8.217,15.367
FNCX,Camaxilo Airport,-8.37361,18.923599
FNCZ,Cazombo Airport,-11.8931,22.916401
FNDB,Damba Airport,-6.9,15.133
FNKU,Kuito Airport,-12.4046,16.947399
FNLB,Lobito Airport,-12.3712,13.5366
FNLK,Lucapa Airport,-8.445727,20.732086
FNLZ,Luzamba Airport,-9.11596,18.049299
FNMA,Malanje Airport,-9.52509,16.312401
FNME,Menongue Airport,-14.6576,17.719801
FNMQ,Maquela do Zombo Airport,-6.03028,15.1369
FNNG,Negage Airport,-7.75451,15.2877
FNPA,Porto Amboim Airport,-10.722,13.7655
FNPB,Sanza Pombo Airport,-7.3,15.933
FNSU,Sumbe Airport,-11.1679,13.8475
FNTO,Toto Airport,-7.14639,14.2486
FNUA,Luau Airport,-10.7158,22.2311
FNUG,Uige Airport,-7.60307,15.0278
FNZE,N'zeto Airport,-7.25944,12.8631
FNZG,Nzagi Airport,-7.71694,21.3582
FOOE,Mekambo Airport,1.017,13.933
FOOI,Tchongorove Airport,-1.9223,9.3092
FOOY,Mayumba Airport,-3.45842,10.674076
FOY,Foya Airport,8.3513,-10.2269
FQ49,Vila Franca do Save Airport,-21.164499,34.560699
FQBI,Bilene Airport,-25.265985,33.238598
FQCB,Cuamba Airport,-14.815,36.529999
FQFU,Furancungo Airport,-14.9186,33.6283
FQXA,Xai-Xai Airport,-25.0378,33.627399
FSAL,Alphonse Airport,-7.00478,52.7262
FSAS,Assumption Island Airport,-9.74222,46.506802
FSDA,Darros Airport,-5.417,53.299999
FSDR,Desroches Airport,-5.6967,53.6558
FSIA,Seychelles International Airport,-4.67434,55.521801
FSMA,Marie-Louise Airport,-6.17416,53.144402
FSPL,Platte Airport,-5.85916,55.383301
FSPP,Praslin Airport,-4.31929,55.691399
FSSB,Bird Island Airport,-3.72472,55.205299
FSSC,Coetivy Airport,-7.13457,56.278198
FSSD,Denis Island Airport,-3.80222,55.666901
FSSF,Frégate Island Airport,-4.583,55.950001
FSSR,Remire Island Airport,-5.11722,53.312199
FV76,Kwekwe East Airport,-19.010799,30.0252
FV77,Mhangura Airport,-16.910101,30.2423
FVAE,Braebourne Airport,-16.667,31.233
FVBB,Beit Bridge Airport,-22.200001,30.016701
FVBL,Mabalauta Airport,-21.917,31.466999
FVBO,Bosbury Airport,-18.216999,30.132999
FVCC,C.C. Strip,-17.433001,30.299999
FVCD,Chirundu Airport,-16.0,28.9
FVFG,Fothergill Airport,-16.700001,28.667
FVGO,Gokwe Airport,-18.200001,28.9167
FVGT,Gaths Mine Airport,-19.983,30.5
FVIN,Induna Airport,-20.083,28.700001
FVKK,Kwekwe Airport,-18.9333,29.8428
FVKW,Mkwasine Airport,-20.799999,31.816999
FVLG,Longuiel Airport,-17.0,29.632999
FVMA,Marondera Airport,-18.183001,31.466999
FVMB,Mashumbi Airport,-16.167,30.566999
FVMF,Mabikwa Airport,-18.733,27.533001
FVMH,Mahenye Airport,-21.231,32.3336
FVMN,Mana Pools Airport,-15.767,29.382999
FVMS,Middle Sabi Airport,-20.216999,32.367001
FVOT,Kotwa Airport,-16.9848,32.672699
FVRE,Renroc Airport,-16.966999,29.566999
FVRU,Rusape Airport,-18.533001,32.132999
FVSC,Zisco Airport,-19.0292,29.721901
FVSH,Zvishavane Airport,-20.289499,30.0882
FVSV,Spray View Airport,-17.917,25.816999
FVSX,Sengwa Gorge Airport,-18.167,28.85
FVSY,Siyalima Airport,-16.632999,30.65
FVTA,Tashinga Airport,-16.816999,28.433001
FVTD,Tinfields Airport,-19.950001,31.433001
FVTE,Tengwe Airport,-17.117001,29.617001
FVTL,Thornhill Air Base,-19.436399,29.8619
FVWT,Hwange Airport,-18.362499,26.516701
FVYT,Inyati Airport,-19.700001,28.85
FVZK,Zaka Airport,-20.35,31.417
FWDZ,Dedza Airport,-14.383,34.317001
FWLE,Old Lilongwe Airport,-13.966,33.701801
FWNB,Ngabu Airport,-16.483,34.849998
FWZA,Zomba Airport,-15.3854,35.384499
FXBB,Bobete Airport,-29.424999,28.667
FXKA,Katse Airport,-29.363701,28.5273
FXKB,Kolberg Airport,-29.380301,28.4907
FXLK,Lebakeng Airport,-29.8908,28.6556
FXLR,Leribe Airport,-28.8556,28.052799
FXLS,Lesobeng Airport,-29.7829,28.3167
FXLT,Letseng Airport,-29.0093,28.8547
FXMA,Matsaile Airport,-29.840599,28.7764
FXMF,Mafeteng Airport,-29.8011,27.243601
FXMH,Mohale's Hoek Airport,-30.144501,27.4708
FXMK,Mokhotlong Airport,-29.281799,29.0728
FXML,Malefiloane Airstrip,-29.335501,29.185301
FXMN,Mantsonyane Airport,-29.546101,28.271
FXMP,Mohlanapeng Airport,-29.583,28.683001
FXMS,Mashai Store Airport,-29.683001,28.799999
FXMT,Matabeng Store Airport,-29.783001,28.767
FXMV,Matabeng Village Airport,-29.814699,28.808201
FXNH,Nohanas Airport,-30.066999,27.867001
FXNK,Nkaus Airport,-30.0217,28.196899
FXPG,Pelaneng Airport,-29.1206,28.505301
FXQG,Quthing Airport,-30.407499,27.6933
FXQN,Qacha's Nek Airport,-30.1117,28.6719
FXSE,Sehlabathebe Airport,-29.9158,29.038799
FXSH,Sehonghong Airport,-29.7309,28.7689
FXSK,Sekakes Airport,-30.0389,28.3703
FXSM,Semonkong Airport,-29.8386,28.059999
FXSS,Seshutes Airport,-29.267599,28.552299
FXST,St. Theresa Airport,-29.617001,28.783001
FXTA,Thaba-Tseka Airport,-29.5228,28.615801
FXTB,Tebellong Airport,-30.049999,28.433001
FXTK,Tlokoeng Airport,-29.233,28.882999
FYAB,Aroab B Airport,-26.7761,19.633101
FYAV,Ariamsvley Airport,-28.1189,19.8339
FYOE,Omega Airport,-18.0303,22.189699
FYRP,Rosh Pinah Airport,-27.9643,16.753901
FYRR,Rag Rock Airport,-20.538099,14.4331
FZAD,Celo Zongo Airport,-4.783,14.917
FZAE,Kimpoko Airport,-4.217,15.567
FZAF,Nsangi Airport,-5.6,15.317
FZAH,Tshela Airport,-4.983,12.933
FZAL,Luozi Airport,-4.95,14.133
FZAP,Lukala Airport,-5.517,14.5
FZAR,Nkolo Fuma Airport,-5.45,14.833
FZAS,Inkisi Airport,-5.167,15.0
FZAU,Konde Airport,-5.75,12.25
FZAW,Kwilu-Ngongo Airport,-5.5,14.7
FZAX,Luheki Airport,-4.85,13.767
FZAY,Mvula Sanda Airport,-5.633,13.417
FZBB,Bongimba Airport,-3.383,20.0
FZBC,Bikoro Airport,-0.733,18.132999
FZBD,Oshwe Airport,-3.383,19.5
FZBF,Bonkita Airport,-3.1,18.733
FZBG,Kempa Airport,-2.933,18.4
FZBH,Isongo Airport,-1.4,18.4
FZBJ,Mushie Airport,-3.0,16.933001
FZBK,Boshwe Airport,-3.06666,18.641701
FZBL,Djokele Airport,-3.05,17.1
FZBN,Malebo Airport,-2.467,16.549999
FZBP,Bolongonkele Airport,-2.79999,19.9083
FZBQ,Bindja Airport,-3.38333,19.6597
FZBS,Semendua Airport,-3.183,18.083
FZBU,Ipeke Airport,-2.483,18.25
FZBV,Kempile Airport,-2.717,18.132999
FZBW,Basengele Airport,-1.917,17.917
FZCD,Vanga Airport,-4.4,18.466999
FZCE,Lusanga Airport,-4.8,18.716999
FZCI,Banga Airport,-5.45,20.450001
FZCK,Kajiji Airport,-7.617,18.549999
FZCL,Banza Lute Airport,-4.2,17.833
FZCM,Mangai Ii Airport,-4.083,19.5
FZCO,Boko Airport,-5.3,16.85
FZCP,Popokabaka Airport,-5.7,16.583
FZCR,Busala Airport,-4.133,18.716999
FZCT,Fatundu Airport,-4.133,17.299999
FZCU,Ito Airport,-3.333,17.466999
FZCV,Masi Manimba Airport,-4.783,17.85
FZCW,Kikongo Sur Wamba Airport,-4.267,17.267
FZCX,Kimafu Airport,-4.6,17.583
FZCY,Yuki Airport,-4.083,19.433001
FZDA,Malanga Airport,-5.533,14.85
FZDB,Kimbau Airport,-5.617,17.6
FZDD,Wamba Luadi Airport,-6.55,17.4
FZDE,Tono Airport,-6.55,18.200001
FZDF,Nzamba Airport,-6.833,17.667
FZDG,Nyanga Airport,-5.967,20.417
FZDH,Ngi Airport,-4.417,17.167
FZDJ,Mutena Airport,-6.767,21.15
FZDK,Kipata Katika Airport,-5.033,17.65
FZDL,Kolokoso Airport,-4.45,17.417
FZDM,Masamuna Airport,-4.8,17.583
FZDN,Mongo Wa Kenda Airport,-6.9,16.950001
FZDO,Moanza Airport,-5.533,17.617001
FZDP,Mukedi Airport,-5.7,19.767
FZDQ,Mazelele Airport,-7.283,17.033001
FZDR,Bokela Airport,-1.15,21.9
FZDS,Yasa Bongo Airport,-4.45,17.783001
FZDT,Matari Airport,-6.2,17.65
FZDU,Kimpangu Airport,-5.833,15.0
FZDY,Missayi Airport,-3.883,17.35
FZEB,Monieka Airport,-0.067,19.983
FZEI,Ingende Airport,0.25,18.933001
FZEM,Yembe Moke Airport,-4.683,18.216999
FZEO,Beongo Airport,1.017,20.6
FZEP,Mentole Airport,1.317,20.700001
FZER,Kodoro Airport,1.283,20.333
FZES,Ngumu Airport,1.467,20.299999
FZFB,Imesse Airport,2.517,18.283001
FZFC,Engengele Airport,2.1,22.697201
FZFF,Bau Airport,3.733,19.083
FZFG,Bokada Airport,4.117,19.417
FZFH,Mokaria-Yamoleka Airport,2.117,23.283001
FZFJ,Goyongo Airport,4.183,19.783001
FZFL,Kala Airport,3.383611,18.654722
FZFN,Lombo Airport,4.43889,19.5389
FZFQ,Mpaka Airport,4.117,19.216999
FZFR,Mombongo Airport,1.65,23.15
FZFS,Karawa Airport,3.367,20.299999
FZFT,Tandala Airport,2.977585,19.351408
FZFV,Gbado Airport,3.883,20.783001
FZFW,Gwaka Airport,2.467,20.1
FZGB,Bosondjo Airport,1.867,21.783001
FZGC,Bolila Airport,1.85,23.117001
FZGE,Binga Airport,2.433,20.5
FZGF,Bokungu Airport,-0.683,22.333
FZGG,Mondombe Airport,-0.883,22.816999
FZGH,Wema Airport,-0.433,21.65
FZGI,Yalingimba Airport,2.283,22.85
FZGT,Boteka Airport,-0.317,19.066999
FZGX,Monkoto Airport,-1.6,20.65
FZGY,Yemo Airport,-0.467,21.933001
FZIG,KM 95 CFL Airport,-0.15,25.35
FZIK,Katende Airport,0.333,25.5
FZIR,Yangambi Airport,0.783,24.466999
FZIZ,Lokutu Airport,1.117,23.617001
FZJA,Isiro-Ville,2.78222,27.625799
FZJB,Doko Airport,3.233,29.566999
FZJC,Dungu-Uye Airport,3.6,28.9
FZJD,Doruma Airport,4.733,27.683001
FZJF,Aba Airport,3.9,30.25
FZJI,Watsa Airport,3.01694,29.5592
FZJK,Faradje Airport,3.733,29.700001
FZJN,Luniemu Airport,-8.2,24.733
FZJR,Kere Kere Airport,2.733,30.533001
FZKB,Bambili-Dingila Airport,3.65,26.117001
FZKC,Mahagi Airport,2.167,31.15
FZKF,Kilomines Airport,1.817,30.233
FZKI,Yedi Airport,2.033,24.799999
FZKN,Aketi Airport,2.7,23.833
FZKO,Ango Airport,4.029,25.862
FZMC,Mulungu Airport,-2.983,27.85
FZMD,Nzovu Airport,-2.583,27.983
FZMK,Bulongo Kigogo Airport,-2.667,28.799999
FZMP,Kimano Ii Airport,-4.383,28.35
FZNB,Katale Airport,-1.30472,29.373899
FZNF,Lubero Airport,-0.133,29.25
FZNI,Ishasha Airport,-0.75,29.632999
FZNK,Katanda Rusthuru Airport,-0.8,29.367001
FZNQ,Obaye Airport,-1.333,27.733
FZOB,Tingi-Tingi Airport,-0.7625,26.609699
FZOE,Kampene Airport,-3.583,26.700001
FZOF,Kiapupe Airport,-2.9,27.299999
FZOG,Lulingu Tshionka Airport,-2.317,27.549999
FZOH,Moga Airport,-2.467,26.799999
FZOJ,Obokote Airport,-0.85,26.333
FZOO,Kailo Airport,-2.633,26.1
FZOQ,Punia-Basenge Airport,-1.467,26.433001
FZOR,Saulia Airport,-1.533,26.533001
FZOS,Kasese Airport,-1.633,27.049999
FZOT,Phibraki Airport,-2.933,27.533001
FZPB,Kamituga Airport,-3.033,28.117001
FZPC,Lugushwa Airport,-3.317,27.882999
FZQC,Pweto Airport,-8.467,28.882999
FZQD,Mulungwishi Airport,-10.75,26.632999
FZQF,Fungurume Airport,-10.5333,26.325001
FZQG,Kasenga Airport,-10.35,28.632999
FZQH,Katwe Airport,-10.55,27.85
FZQI,Kamatanda Airport,-10.833,26.75
FZQJ,Mwadingusha Airport,-10.75,27.200001
FZQN,Mutshatsha Airport,-10.567,24.4
FZQP,Kisenge Airport,-10.667,23.167
FZQV,Mitwaba Airport,-8.645,27.344999
FZRB,Moba Airport,-7.067,29.783001
FZRC,Mukoy Airport,-7.533,28.700001
FZRD,Kabombo Airport,-7.35,28.033001
FZRE,Bukena Airport,-7.75,27.200001
FZRG,Sominka Airport,-7.417,27.15
FZRJ,Pepa Airport,-7.717,29.799999
FZRK,Kansimba Airport,-7.317,29.167
FZRL,Lusinga Airport,-8.933,27.183001
FZRN,Nyunzu Airport,-5.933,28.0
FZRO,Luvua Airport,-7.933,28.533001
FZSC,Songa Airport,-8.1,25.033001
FZSD,Sandoa Airport,-9.633,22.85
FZSE,Kanene Airport,-9.3,24.667
FZSI,Dilolo Airport,-10.717,22.35
FZSJ,Kasaji Airport,-10.35,23.417
FZSK,Kapanga Airport,-8.35,22.583
FZTK,Kaniama Airport,-7.583,24.15
FZTL,Luena Airport,-9.467,25.75
FZTS,Kaniama Airport,-7.7,24.049999
FZUE,Lubondaie Airport,-6.583,22.5
FZUF,Kasonga Airport,-6.65,22.382999
FZUG,Luiza Airport,-7.183,22.4
FZUH,Moma Airport,-7.233,22.6
FZUI,Mboi Airport,-6.833,22.0
FZUJ,Muambi Airport,-6.683,22.533001
FZUL,Bulape Airport,-4.617,21.6
FZUM,Mutoto Airport,-5.7,23.716999
FZUN,Luebo Airport,-5.35,21.333
FZUO,Musese Airport,-5.5,21.433001
FZUP,Diboko Airport,-7.00361,21.2442
FZUR,Tshibala Airport,-6.933,22.0
FZUS,Tshikaji Airport,-5.967,22.417
FZUT,Katubwe Airport,-6.05,22.6
FZUU,Lutshatsha Airport,-6.217,22.083
FZUV,Kalonda Airport,-6.467,20.799999
FZVC,Kole Sur Lukenie Airport,-3.4,22.533001
FZVD,Dingele Airport,-3.6,24.583
FZVE,Lomela Airport,-2.3,23.267
FZVF,Kutusongo Airport,-2.667,23.167
FZVG,Katako'kombe Airport,-3.467,24.433001
FZVH,Shongamba Airport,-4.35,21.283001
FZVK,Lukombe-Batwa Airport,-4.333,22.083
FZVL,Wasolo Airport,-3.95,22.517
FZVM,Mweka Airport,-4.85,21.549999
FZVN,Wembo-Nyama Airport,-4.483,24.450001
FZVO,Beni-Dibele Airport,-4.083,22.833
FZVP,Dikungu Airport,-4.033,24.466999
FZVR,Basongo Airport,-4.317,20.433001
FZVT,Dekese Airport,-3.467,21.433001
FZVU,Idumbe Airport,-3.917,21.583
FZWB,Bibanga Airport,-6.25,23.983
FZWC,Gandajika Airport,-6.733,23.950001
FZWE,Mwene-Ditu Airport,-6.983,23.083
FZWF,Kipushi Airport,-6.167,25.183001
FZWI,Kashia Airport,-7.217,23.75
FZWL,Munkamba Airport,-5.767,23.049999
FZWR,Kisengwa Airport,-6.017,25.882999
FZWS,Lubao Airport,-5.3,25.733
GA-AKE,Akieni Airport,-1.13967,13.9036
GA-GAX,Gamba Airport,-2.71016,9.96062
GA1A,Kayes Airport,14.4313,-11.4397
GADA,Dioila Airport,12.5,-6.8
GAFD,Faladie Airport,13.15,-8.333
GAGM,Goundam Airport,16.361401,-3.59972
GAKM,Ke-Macina Airport,13.967,-5.383
GASK,Sikasso Airport,11.333,-5.7
GG64,Quebo Airport,11.5356,-14.7623
GGBF,Bafatá Airport,12.166667,-14.666667
GLLB,Lamco Airport,5.867,-10.05
GMAA,Inezgane Airport,30.381399,-9.54631
GMAD,Al Massira Airport,30.325001,-9.41307
GMAT,Tan Tan Airport,28.4482,-11.1613
GMAZ,Zagora Airport,30.320299,-5.86667
